year,paper,question_number,question_title,topic,subquestion_ref,error_text,error_class,cross_topic,diagram_assumption,notation_subtype,source_section,is_suggestion,source,page_num,raw_char_count,cleaned_char_count,mojibake_cleaned,suggestion_text
2016,,8,CA,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,164,90,89,True,The language of Calculus must be taught and used correctly in the classroom at all times.
2016,,9,CA,UNMAPPED,,Candidates did not realise that the stationary points are the turning points of the function.,general,False,False,,errors,False,DBE diagnostic,165,94,93,True,
2016,,9,CA,UNMAPPED,,The concept of concavity and the interval for which a function is concave up or concave down on is not understood well by candidates.,conceptual,False,False,,errors,False,DBE diagnostic,165,135,133,True,
2016,,9,CA,UNMAPPED,,Candidates had problems representing the interval for which the function was increasing.,general,False,False,,errors,False,DBE diagnostic,165,89,88,True,
2016,,9,CA,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,165,436,429,True,"In teaching any function, teachers should expose learners to all aspects of the function. This includes sketching, interpretation of the equation and the graph, as well as ¿nding the equation from given information and transformations. The teaching should also include concepts such as roots, points of intersection, intervals where graphs are relative to one another under a given condition, gradients and equations of tangents."
2016,,9,CA,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,165,159,149,True,"Learners should be taught to distinguish between the function and its gradient, in other words, the diႇerence between the meanings of x f x f c and ."
2016,,9,CA,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,165,272,268,True,"Expose learners to higher order thinking questions and interpretation of graphs. Initially teachers should assist learners in understanding what is being asked, what it looks like on the picture and which x-values are relevant to the interval required in the solution."
2016,,9,CA,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,165,480,467,True,"Teachers must be aware that concavity of functions is explicitly mentioned in CAPS. It is important 2016 NATIONAL SENIOR CERTIFICATE - DIAGNOSTIC REPORT 162 for teachers to discuss the concepts of concave up, concave down and the intervals for which these occur. The concavity of a graph should also be linked to the second derivative. If a function is concave up on an interval then 0 ) ( ! cc x f and if a function is concave down on an interval then 0 ) ( cc x f ."
2016,,9,CA,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,165,323,313,True,"In a cubic graph, the concavity always changes at the point of inÀection. This, however, is not true for all functions, for example 4 x x f . It is therefore necessary that learners must demonstrate the diႇerence in concavity on either side of the point of inÀection (the change of sign in the second derivative)."
2016,,9,CA,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,165,305,301,True,"The cubic function in relation to its ¿rst and second derivatives or the quadratic function in relation to its ¿rst derivative needs to be taught with great insight. Learners who understood the connection between the function, the ¿rst derivative and the second derivative answered this question well."
2016,,10,CA,UNMAPPED,10.3,"Many candidates did not see the connections amongst rate of change,gradient and derivative. Hence, in Q10.3, it was evident that candidates did not link maximum rateof change to the second derivative being equal to zero.",general,False,False,,errors,False,DBE diagnostic,166,224,220,True,
2016,,10,CA,UNMAPPED,10.2,"Many candidates determined M/(t), equated it to zero and then solved for t, as is often required in optimisation questions and not realising that this was not the question in this case in Q10.2.",general,False,False,,errors,False,DBE diagnostic,166,196,194,True,
2016,,10,CA,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,166,71,70,True,Learners should be exposed to the integration of topics across papers.
2016,,10,CA,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,166,86,85,True,More emphasis needs to be placed on ‘rates of change’ and what is meant by this term.
2016,,10,CA,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,166,191,188,True,The section on measurement/mensuration is taught in Grade 10 and revision should take place in Grades 11 and 12. Make use of models/teaching aids to assist in the teaching of this section.
2016,,10,CA,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,166,100,99,True,Expose learners to examples where they have to diႇerentiate with respect to variables other than x.
2016,,10,CA,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,166,294,290,True,This section of Calculus is often taught towards the end of the year and therefore learners do not get enough opportunity to practise. Teachers should ensure that there is enough time for learners to understand the application fully. 163 2016 NATIONAL SENIOR CERTIFICATE - DIAGNOSTIC REPORT
2016,,11,PR,UNMAPPED,11.2,Candidates were unable to explain their understanding in Q11.2. They often contradicted themselves in their answer.,general,False,False,,errors,False,DBE diagnostic,167,118,115,True,
2016,,11,PR,UNMAPPED,11.3.2,Candidates assumed that the events in Q11.3.2 were independent and used this in their calculations.,general,False,True,,errors,False,DBE diagnostic,167,102,99,True,
2016,,11,PR,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,167,488,400,True,The terminology needs to be explained in greater depth. Terminology Meaning Rule Mutually exclusive Events that cannot take place at the same time. There is NO intersection between the events on a Venn diagram x B P A P B A P  or x 0 and B A P Independent events The outcome of the first event does NOT influence the outcome of the second event x B P A P B A P u and x B P A P B A P  or ± B A P and
2016,,12,CO,UNMAPPED,,The language in this question could have been a barrier to the candidates.,general,False,False,,errors,False,DBE diagnostic,167,77,74,True,
2016,,12,CO,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,167,203,200,True,"The section on the Fundamental Counting Principle needs to be taught as clearly and simply as possible, steering away from formulaebut rather just reasoning out scenarios, using diagrams where needed."
2016,,12,CO,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,167,237,231,True,"In some cases, teachers still need assistance to improve their own content knowledge in probability. Follow-up workshops for this purpose in the coming year could help in this regard. 11.5 OVERVIEW OF LEARNER PERFORMANCE IN PAPER 2"
2016,,12,CO,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,167,286,281,True,"It was pleasing to note that there were fewer candidates who did not attempt certain questions. As there was opportunity for candidates to score marks in every question, this translated into better performance in this paper. 2016 NATIONAL SENIOR CERTIFICATE - DIAGNOSTIC REPORT 164"
2016,,12,CO,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,167,202,198,True,"The Level 4 questions were really challenging. However, many candidates attempted to ¿nd solutions to these questions. This is very encouraging as it shows that candidates do enjoy being challenged."
2016,,12,CO,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,167,360,355,True,"Some topics are still posing a challenge. Overall, it would seem that the abstract nature of Trigonometry is seen as a deterrent for candidates to engage with this section. The response to Euclidean Geometry is mixed: whereas some candidates are able to attempt this section with a degree of competence other candidates are not attempting these questions."
2016,,12,CO,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,167,149,144,True,The integration of topics proved to be a challenge to many candidates. It must be understood that Mathematics cannot be studied in compartments.
2016,,12,CO,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,167,547,541,True,It is evident that many of the errors made by candidates in answering this paper have their origins in a poor understanding of the basics and foundational competencies taught in the earlier grades. These include:the inability to make the relationship between angle of inclination and gradient; a lack of knowledge that a trigonometric ratio is equal to some numeric value;the poor recall of reduction formulae and trigonometric identities; the inability to relate angles in a diagram and the inability to provide justi¿cation for statements.
2016,,12,CO,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,167,217,214,True,"Candidates struggled with concepts in the curriculum that required deeper conceptual understanding. Questions where candidates had to interpret information or provide justi¿cation, presented the greatest challenge."
2016,,12,CO,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,167,281,275,True,"A number of candidates lacked the necessary insight to deal with questions based on compound angles, interpretative questions on trigonometric functions and complex questions in Euclidean Geometry. Many candidates did not answer Question 10 or they made a poor attempt at it."
2016,,12,CO,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,167,1678,1659,True,"In general, candidates need to exercise caution with algebraic manipulation skills since overlooking certain basic principles or practices results in the unnecessary loss of marks. Although the calculator is an eႇective and necessary tool in Mathematics, learners appear to believe that the calculator provides the answer to all their problems. Some candidates need to realise that conceptual development and algebraic manipulation are often impeded as a result of the dependence on the calculator. 165 2016 NATIONAL SENIOR CERTIFICATE - DIAGNOSTIC REPORT 11.5. DIAGNOSTIC QUESTION ANALYSIS FOR PAPER 2 The following graph was based on data from a random sample of candidates. While this graph might not accurately reÀect national averages, it is useful in assessing the relative degrees of challenge of each question as experienced by candidates. &igure 11.6. Average percentage performance per quesƟon for Paper 2 Q1 Data Handling Q2 Data Handling Q3 ŶĂůǇƟĐĂů'ĞŽŵĞƚƌǇ Q4 ŶĂůǇƟĐĂů'ĞŽŵĞƚƌǇ Q5 Trigonometry Q6 Trigonometry Q7 Trigonometry Q8 Euclidean Geometry Q9 Euclidean Geometry Q10 Euclidean Geometry &igure 11.6.2 Average percentage performance per sub-quesƟon for Paper 2 49 78 81 82 49 46 57 76 64 38 30 96 68 69 69 73 26 61 10 74 97 81 58 73 13 39 52 71 51 34 21 49 27 38 56 59 68 28 51 30 42 31 0 20 40 60 80 100 120 1.1 1.2 1.3 1.4 1.5 2.1 2.2 2.3 2.4 2.5 2.6 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 4.1 4.2 4.3 4.4 5.1 5.2 5.3 5.4 6.1 6.2 6.3 6.4 7.1 7.2 7.3 8.1 8.2 9.1 9.2 9.3 9.4 10.1 10.2 "
2016,,1,DA,UNMAPPED,1.1,"In Q1.1, many candidates could correctly comment on the strength of the relationship. Others merely stated the trend of the data but this was not required. Some associated the negative slope of the data as having a weak relationship between the variables.",general,False,False,,errors,False,DBE diagnostic,170,261,255,True,
2016,,1,DA,UNMAPPED,,A large number of the candidates were able to calculate the correlation coeႈcient. Many candidates rounded the answer incorrectly. Some omitted the negative sign in the answer.,procedural,False,False,,errors,False,DBE diagnostic,170,180,176,True,
2016,,1,DA,UNMAPPED,1.4,"In Q1.4, many candidates were able to calculate the values of a and b correctly but then interchanged these values in the equation y = a + bx. They confused the form of the least squares equation with that of a straight line y = ax + b. Again, a fair number of candidates made errors when rounding.",general,False,False,,errors,False,DBE diagnostic,170,303,298,True,
2016,,1,DA,UNMAPPED,1.4,"In the main, many candidates were able to answer Q1.4 correctly. Some substituted 6 for y instead of x. They did not realise that the 6km mentioned related to the x-variable.",procedural,False,False,,errors,False,DBE diagnostic,170,178,174,True,
2016,,1,DA,UNMAPPED,,"Many candidates are still unable to draw the least squares regression line. Instead, they drew the line of best ¿t. It would seem that candidates cannot relate the least squares equation to the least squares regression line. Some candidates drew a frequency polygon or even a bar graph.",general,False,False,,errors,False,DBE diagnostic,170,291,286,True,
2016,,1,DA,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,170,239,233,True,Data Handlingis a section of work in which learners can score maximum marks. A concerted eႇort should therefore be made to ensure that learners understand this topic. It should not be relegated to a rushed job at the end of the year.
2016,,1,DA,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,170,178,175,True,Teachers should explain the diႇerent concepts that learners will encounter in this topic. Poor understanding of these concepts is a contributing factor to learners’ confusion.
2016,,1,DA,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,170,398,392,True,The use of the calculator should be taught through demonstration. A calculator emulator is a useful tool for demonstrating the use of a calculator. Learners should be given multiple opportunities to then practice these skills. Learners need to be made aware that the operation procedure varies from one brand of calculator to the next. It is in their interest to use the same brand regularly.
2016,,1,DA,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,170,175,171,True,Learners should know the diႇerence between trend and strength of the relationship between the variables. They are two diႇerent concepts and cannot be used interchangeably.
2016,,1,DA,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,170,626,618,True,"Teachers and learners need to be aware that there is a marked diႇerence between the line of best ¿t 167 2016 NATIONAL SENIOR CERTIFICATE - DIAGNOSTIC REPORT and the least squares regression line. The line of best ¿t is an intuitive line whereas the least squares regression line is de¿ned by some equation. Therefore, the least squares regression line should be drawn accurately, in the same way as one would draw the graph of any other straight line. It should be noted that the point ( ) ;y x will lie on the least squares regression line. This could also be used as a reference point when drawing the required line."
2016,,3,AN,UNMAPPED,,Most candidates recognised M as the midpoint of AC. Some candidates made errors with the signs in the midpoint formula or they substituted incorrectly into the formula.,procedural,False,False,,errors,False,DBE diagnostic,172,171,168,True,
2016,,3,AN,UNMAPPED,3.2,"In Q3.2, the common errors were: incorrect formula, swapping the values of x and y and incorrect simpli¿cation. For example, p p p mBC 2 1 6 3 6 3 0     . Some candidates stated that the gradient of BC was 2. Whilst this was correct, it was not what the question asked. 169 2016 NATIONAL SENIOR CERTIFICATE - DIAGNOSTIC REPORT",procedural,False,False,,errors,False,DBE diagnostic,172,342,330,True,
2016,,3,AN,UNMAPPED,3.3;3.4,Candidates’ lack of knowledge of the properties of a rectangle resulted in their inability to answer Q3.3 and Q3.4. They could not recall that AD was parallel to BC and hence the gradient of AD was equal to the gradient of BC. Further they did not state why AC and BD were equal in length.,general,False,False,,errors,False,DBE diagnostic,172,293,289,True,
2016,,3,AN,UNMAPPED,3.3,"In Q3.3, some candidates used the equation of AD and point F to determine the value of p. In this instance, they assumed that parallel lines have the same equations.",general,False,True,,errors,False,DBE diagnostic,172,168,165,True,
2016,,3,AN,UNMAPPED,3.4,"In Q3.4, many candidates made the assumption that F was the midpoint of BC. Whilst this was indeed the case, the assumption had to be proven before it could be used in calculating the coordinates of B.",general,False,True,,errors,False,DBE diagnostic,172,203,201,True,
2016,,3,AN,UNMAPPED,3.5,"Again in Q3.5, candidates failed to link the gradient of BC with that of AD. Some used 2 1 instead of 2.",procedural,False,False,,errors,False,DBE diagnostic,172,105,104,True,
2016,,3,AN,UNMAPPED,3.6;3.8,"A lack of knowledge of Euclidean Geometry and its integration in Analytical Geometry made Q3.6 and Q3.8 particularly challenging. Candidates could not identify the cyclic quadrilateral or quadrilateral in Q3.6. Many assumed that FOGB is a cyclic quadrilateral without ¿rst proving it. In Q3.8, many candidates answered yes without providing any motivation. Further, a number of candidates provided the reason as tan-chord theorem instead of converse tan-chord theorem. These candidates were unaware of the diႇerence between a theorem and its converse.",general,False,True,,errors,False,DBE diagnostic,172,561,551,True,
2016,,3,AN,UNMAPPED,,"Candidates often referred to many angles as ș, without stating explicitly which angle they were referring to. This resulted in a number of angles having the same name but diႇerent values. This only served to confuse candidates even further.",general,False,False,,errors,False,DBE diagnostic,172,244,240,True,
2016,,3,AN,UNMAPPED,3.7,"In Q3.7, candidates used the incorrect value of r or r2. Quite often, this was as a result of ignoring the fact that DB was the diameter of the circle and not the radius. Another common error was that candidates assumed that C was the centre of the circle instead of M.",procedural,False,True,,errors,False,DBE diagnostic,172,275,269,True,
2016,,3,AN,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,172,109,106,True,"To answer Analytical Geometry well, learners should master the properties of quadrilaterals and triangles."
2016,,3,AN,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,172,140,137,True,Learners should be encouraged to show all the steps in the working. Continual practice should remedy the basic errors that learners make.
2016,,3,AN,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,172,200,197,True,"Learners need to realise that when making a statement, they are in fact making a claim. Such claims must be justi¿ed. Therefore, learners must provide reasons for statements in Analytical Geometry."
2016,,3,AN,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,172,154,151,True,Learners should refrain from making assumptions about features in a question. These need to be proved ¿rst before the results can be used in an answer.
2016,,3,AN,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,172,318,313,True,"The diႇerent topics in Mathematics should be integrated. Learners must be able to establish the connection between Euclidean Geometry and Analytical Geometry. In this regard, it is advisable for teachers to revise the properties of triangles and quadrilaterals before commencing with teaching Analytical Geometry."
2016,,3,AN,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,172,479,472,True,"The answers to some questions might seem trivial and learners are tempted to write down the answer only. However, there is high-powered reasoning behind this so-called trivial solution. Learners should show that they understand the high-powered reasoning in their answers and not because it happens to be so. Learners must show all their workings, especially where the answer requires more than one step of working. 2016 NATIONAL SENIOR CERTIFICATE - DIAGNOSTIC REPORT 170"
2016,,4,AN,UNMAPPED,4.1,"Whilst many candidates were able to answer Q4.1 correctly, many provided the incorrect reason. It is evident that language is still a major challenge as some candidates used inappropriate words in their reason: chord instead of diameter and facing instead of subtends.",procedural,False,False,,errors,False,DBE diagnostic,174,273,268,True,
2016,,4,AN,UNMAPPED,4.2,Candidates made very basic errors in answering Q4.2. Some swapped the x and y values in the formula. A number of candidates failed to simplify correctly.,procedural,False,False,,errors,False,DBE diagnostic,174,157,153,True,
2016,,4,AN,UNMAPPED,4.3,"Candidates did not realise that TS was perpendicular to SR. They confused perpendicular lines with parallel lines in Q4.3. Consequently, many used the gradient of 2 5  instead of 5 2 in their calculations.",general,False,False,,errors,False,DBE diagnostic,174,210,206,True,
2016,,4,AN,UNMAPPED,4.4.1,"In Q4.4.1, many candidates took r instead of r2 to be 4 1 36 . A number of candidates calculated the length of TM correctly but failed to use the fact that TR = 2 TM to calculate the ¿nal answer. Other candidates calculated and substituted the coordinates of T and M into the formula but called this distance TR. Some candidates ¿rst calculated the coordinates R and then correctly calculated the length of TR. This was very time consuming method of solving a 2 mark question.",procedural,False,False,,errors,False,DBE diagnostic,174,484,476,True,
2016,,4,AN,UNMAPPED,4.4.2,Some candidates made incorrect substitutions into the midpoint formula when answering Q4.4.2. It is of concern that candidates simpli¿ed 2 1 6 as 3. This shows that they have little understanding of a mixed number.,procedural,False,False,,errors,False,DBE diagnostic,174,219,214,True,
2016,,4,AN,UNMAPPED,,A large number of candidates failed to realise that TSR was a right-angled triangle and that the question could be answered using basic trigonometric de¿nitions. A number of candidates calculated the length of ST but could go no further; others selected incorrect sides in their attempt to determine sin R. Some candidates went on to calculate the size of angle R even though this was not required.,procedural,False,False,,errors,False,DBE diagnostic,174,403,398,True,
2016,,4,AN,UNMAPPED,4.4.4,"In Q4.4.4, many candidates did not realise that TR was perpendicular to LK. Many assumed that TK = TR. Some started with b = 12a – 29, substituted T(3 ; 7) and concluded that LHS = RHS. They were not awarded any marks for this as it did not answer the question. Candidates had diႈculty in associating variable a as x and variable b as y in the equation.",procedural,False,True,,errors,False,DBE diagnostic,174,358,353,True,
2016,,4,AN,UNMAPPED,4.4.1;4.4.4;4.4.5,Many candidates struggled with this question. They did not link Q4.4.1 and Q4.4.4 with Q4.4.5. Hence they did not establish the necessary equations to answer this question. Those who managed to establish the equations were distracted by the large numbers that they encountered in their calculations. Some merely wrote down the coordinates of K without showing any working. Others used the midpoint formula on account of TK = TR.,general,False,False,,errors,False,DBE diagnostic,174,438,428,True,
2016,,4,AN,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,174,220,217,True,"Teachers need to revise the concept of perpendicular lines and gradients, in particular that the tangent 171 2016 NATIONAL SENIOR CERTIFICATE - DIAGNOSTIC REPORT is perpendicular to the radius at the point of contact."
2016,,4,AN,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,174,219,214,True,Learners must be taught to refrain from assuming facts that are not given. The order in which learners answer questions is important. You cannot use a result that you have not already shown to be true in an answer.
2016,,4,AN,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,174,328,322,True,Teachers must not overlook the integration of Euclidean Geometry and Trigonometry in Analytical Geometry. The integration should not only be con¿ned to triangles and quadrilaterals but also extend to circles. Continued exposure to higher order questions will improve the skills of the learners in answering such questions.
2016,,4,AN,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,174,352,345,True,"In class, learners should be encouraged to explain their strategy brieÀy when answering higher order questions. Other learners should be asked to point out errors in the explanation and to provide alternate approaches. This collaborative learning strategy should develop the creative thinking skills that are required in solving unseen problems."
2016,,5,TR,UNMAPPED,5.1;5.4,Candidates continue to defy the instruction ‘without the use of a calculator’. No marks were awarded if a calculator was used in Q5.1 and Q5.4.,general,False,False,,errors,False,DBE diagnostic,175,146,143,True,
2016,,5,TR,UNMAPPED,5.1.1,Errors in Q5.1.1 resulted from the incorrect selection and application of reduction formulae. Candidates made errors with the signs in the reduced form of the ratio. The most common errors were: sin 196° = sin(180° + 16°) = sin 16° or sin 196° = sin(180° – 196°) = –sin 16°,procedural,False,False,,errors,False,DBE diagnostic,175,297,273,True,
2016,,5,TR,UNMAPPED,5.1.2,"Whilst many candidates were able to use the squares identity in attempting to answer Q5.1.2, they made fundamental errors in dealing with the square root. Most common errors were: 2 1 16 cos p  $ or 1 16 cos 2  p $ or p  1 16 cos $ .",general,False,False,,errors,False,DBE diagnostic,175,249,236,True,
2016,,5,TR,UNMAPPED,,The question on bookwork was poorly answered. Many candidates attempted to introduce co-ratios to the RHS of the given formula. Some started with cos(A – B) = cos[90° – (A – B)]. This shows that little attention is paid to the theory in Trigonometry.,general,False,False,,errors,False,DBE diagnostic,175,272,250,True,
2016,,5,TR,UNMAPPED,,"Many candidates failed to identify that 1 – cos22A could have been rewritten as sin22A. Instead they made many unnecessary double angle substitutions. Candidates also had diႈculty in dealing with the negative angle and the co-ratios. In an eႇort to get rid of the square root sign, some simply ignored it as if it was not in the question and others squared the expression without realising that they had now changed the question.",procedural,False,False,,errors,False,DBE diagnostic,175,436,429,True,
2016,,5,TR,UNMAPPED,5.4;5.4.1;5.4.3,"Many candidates failed to use double or compound angle formulae to answer Q5.4. A common response to Q5.4.1 was that cosB= 10 3 . Candidates confused cos2B with 2cosB. Another common response was that cosB= 5 3 . From this point, candidates drew the correct sketch and proceeded to determine that sinB= 5 4 . Although candidates were able to expand Q5.4.3 correctly, they were unable to deal with the values of cosB or sinB, where these were not calculated earlier. 2016 NATIONAL SENIOR CERTIFICATE - DIAGNOSTIC REPORT 172",procedural,False,False,,errors,False,DBE diagnostic,175,531,522,True,
2016,,5,TR,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,175,243,239,True,Learners need to understand that knowledge of theory is integral in answering questions in trigonometry. There is no short-cut to this process. They need to learn the reduction formulae and know which formula to use in the given situation.
2016,,5,TR,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,175,166,162,True,Teachers should not only focus on the expansions of the compound angles. They should also expect learners to identify the compound angle from the given expansion.
2016,,5,TR,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,175,149,147,True,Learners must be advised to show all steps when working with reduction formulae. Marks are not awarded to candidates who make errors with the signs
2016,,5,TR,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,175,150,146,True,"Learners must adhere to instructions. When the question states ‘without using a calculator’, it is expected that they should not use a calculator."
2016,,5,TR,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,175,126,124,True,Learners should be advised to draw a sketch to assist in answering questions where they are not allowed to use a calculator.
2016,,5,TR,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,175,123,120,True,Learners should justify all their steps. This can only be achieved if teaching is coupled with conceptual understanding.
2016,,6,TR,UNMAPPED,,Candidates were unable to draw the graph of y = –cos2x correctly. Many struggled with the shape as they were unsure of the location of the turning points. Candidates were careless in plotting the x-intercepts accurately.Some even joined the points with a ruler. Candidates did not observe the domain of the graph and drew arrows at the end of the graph. Candidates did not indicate the co- ordinates of the critical values on the graph.,general,False,False,,errors,False,DBE diagnostic,176,442,436,True,
2016,,6,TR,UNMAPPED,6.2,"It is evident that candidates are not aware of the transformations that are applied to the basic trigonometric functions and how these transformations impact on the equation of a trigonometric function. In Q6.2, candidates confused maximum value with range and gave the answer as an interval instead of a single value. Candidates did not realise that the answer they were looking for could be obtained from the y-coordinate of the maximum turning point.",general,False,False,,errors,False,DBE diagnostic,176,458,453,True,
2016,,6,TR,UNMAPPED,,Many candidates could not solve the equation. They used compound angle formulae to expand both sides of the equation and this made the problem far more complicated than it really was. Many candidates resorted to using the calculator to solve the equation but they lost marks for leaving out key details in the working: +k.180° and k  Z . It was rather disappointing that some candidates managed to get to tan2x = 2 1  and then selected the incorrect quadrants for the ¿nal answer.,procedural,False,False,,errors,False,DBE diagnostic,176,490,482,True,
2016,,6,TR,UNMAPPED,,Many candidates were able to correctly identify the critical values for the required interval but used the incorrect notation. They included the endpoints when the question required determining the interval for which ) ( ) ( x g x f . Some candidates gave answers that were outside the required interval. 173 2016 NATIONAL SENIOR CERTIFICATE - DIAGNOSTIC REPORT,notation,False,False,interval,errors,False,DBE diagnostic,176,369,361,True,
2016,,6,TR,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,176,273,267,True,"It is common practice for learners to use calculators to sketch graphs. Hence, they do not pay attention to certain critical features of these graphs. Although learners are expected to produce a sketch graph, there is still a high degree of accuracy required of them."
2016,,6,TR,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,176,312,305,True,"Whilst the point-by-point approach is a valid way to introduce trigonometric graphs, the focus of attention should be on the critical features and characteristics of these graphs. Teachers should also highlight characteristics such as where the graph is increasing, decreasing, above and below the x-axis."
2016,,6,TR,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,176,282,276,True,"When discussing the transformation of trigonometric graphs, learners must be alerted to how the critical features and characteristics of the basic graph change for each transformation. In this way they will be able to visualise the eႇect of a, p, qand k on the basic function."
2016,,6,TR,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,176,103,102,True,Teachers should explain the diႇerent strategies that could be used to solving trigonometric equations.
2016,,6,TR,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,176,199,194,True,It is advisable to make use of questions from past examination papers as a useful resource in the class. This will give learners some idea of what is required of them in this aspect of the work.
2016,,6,TR,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,176,221,217,True,Teachers are encouraged to test learners ability to sketch and interpret graphs. Learners should be shown that increasing and decreasing functions that they apply in Algebra is still aplicable to trigonometric graphs.
2016,,7,TR,UNMAPPED,,Candidates had diႈculty in seeing the diႇerent planes in the sketch.,general,False,False,,errors,False,DBE diagnostic,177,69,68,True,
2016,,7,TR,UNMAPPED,7.1,"In Q7.1, candidates failed to identify that ABCD was a square and hence AOB is a right-angled triangle having AB as its hypotenuse. Some candidates were not able to apply the Theorem of Pythagoras correctly in ¨AOB. They did not realise that AO = OB. Some candidates attempted to use the distance formula to calculate the length of OB despite the fact that there were no coordinates given.",procedural,False,False,,errors,False,DBE diagnostic,177,395,389,True,
2016,,7,TR,UNMAPPED,,Many candidates were confused with the 3-D orientation of the shape. Many did not realise that ¨EOB was right-angled. They could not select the correct sides and angles in ¨AEB. Many did not see that EB was common to both ¨EOB and ¨AEB. Very few realised that they needed to use the cosine rule to answer this question.,general,False,False,,errors,False,DBE diagnostic,177,326,319,True,
2016,,7,TR,UNMAPPED,7.2,Candidates demonstrated poor algebraic manipulation skills. They were unable to make cos ș the subject of the formula in Q7.2.,general,False,False,,errors,False,DBE diagnostic,177,129,126,True,
2016,,7,TR,UNMAPPED,7.2;7.3,Many candidates did not attempt Q7.3. They could not link Q7.2 and the given volume to solve for ș. Candidates also took the area of the base to be 3 instead of 9. 2016 NATIONAL SENIOR CERTIFICATE - DIAGNOSTIC REPORT 174,general,False,False,,errors,False,DBE diagnostic,177,224,220,True,
2016,,7,TR,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,177,156,153,True,Teachers should discuss the minimum requirements for each triangle rule to be used. It is advisable that these be discussed in conjunction with a sketch.
2016,,7,TR,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,177,126,123,True,Teachers need to develop strategies to be used when solving right-angled triangles and triangles that are not right-angled.
2016,,7,TR,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,177,196,194,True,"In Grades 10 and 11, learners should be exposed to problems that involve a combination of shapes in 2-D. This should develop the skill of identifying common sides and angles in composite shapes."
2016,,7,TR,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,177,155,152,True,Learners should be encouraged to highlight the diႇerent triangles using diႇerent colours. This would allow them to identify the common sides and angles.
2016,,7,TR,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,177,181,179,True,Teachers should use models to show the diႇerent planes in a 3-D shape. This will help learners to identify the diႇerent triangles and to place the sides and angles in perspective.
2016,,7,TR,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,177,296,291,True,"Initially, expose learners to numeric questions on solving 3-D problems. This makes it easier for learners to develop strategies on how to solve such questions. Once learners have gained con¿dence with numeric type questions, they should be exposed to non-numeric and higher order questions."
