year,paper,question_number,question_title,topic,subquestion_ref,error_text,error_class,cross_topic,diagram_assumption,notation_subtype,source_section,source,raw_char_count,cleaned_char_count,mojibake_cleaned,suggestion_text,avg_performance_pct,avg_topic_v2,priority_band
2016,P1,9,CALCULUS (,CALC,,The concept of concavity and the interval for which a function is concave up or concave down on is not understood well by candidates.,conceptual,False,False,,errors,DBE diagnostic,135,133,True,,38,CALC,high
2016,P1,9,CALCULUS (,CALC,,Candidates had problems representing the interval for which the function was increasing.,general,False,False,,errors,DBE diagnostic,89,88,True,,38,CALC,high
2016,P1,10,CALCULUS (APPLICATION),CALC,10.3,"Many candidates did not see the connections amongst rate of change,gradient and derivative. Hence, in Q10.3, it was evident that candidates did not link maximum rateof change to the second derivative being equal to zero.",general,False,False,,errors,DBE diagnostic,224,220,True,,24,CALC,critical
2016,P1,10,CALCULUS (APPLICATION),CALC,10.2,"Many candidates determined M/(t), equated it to zero and then solved for t, as is often required in optimisation questions and not realising that this was not the question in this case in Q10.2.",general,False,False,,errors,DBE diagnostic,196,194,True,,24,CALC,critical
2016,P1,11,PROBABILITY,PROB,11.2,Candidates were unable to explain their understanding in Q11.2. They often contradicted themselves in their answer.,general,False,False,,errors,DBE diagnostic,118,115,True,,41,PROB,high
2016,P1,11,PROBABILITY,PROB,11.3.2,Candidates assumed that the events in Q11.3.2 were independent and used this in their calculations.,general,False,True,,errors,DBE diagnostic,102,99,True,,41,PROB,high
2016,P1,12,COUNTING PRINCIPLE,PROB,,The language in this question could have been a barrier to the candidates.,general,False,False,,errors,DBE diagnostic,77,74,True,,69,PROB,low
2016,P2,1,DATA HANDLING,STAT,1.1,"In Q1.1, many candidates could correctly comment on the strength of the relationship. Others merely stated the trend of the data but this was not required. Some associated the negative slope of the data as having a weak relationship between the variables.",general,False,False,,errors,DBE diagnostic,261,255,True,,74,STAT,low
2016,P2,1,DATA HANDLING,STAT,,A large number of the candidates were able to calculate the correlation coeႈcient. Many candidates rounded the answer incorrectly. Some omitted the negative sign in the answer.,procedural,False,False,,errors,DBE diagnostic,180,176,True,,74,STAT,low
2016,P2,1,DATA HANDLING,STAT,1.4,"In Q1.4, many candidates were able to calculate the values of a and b correctly but then interchanged these values in the equation y = a + bx. They confused the form of the least squares equation with that of a straight line y = ax + b. Again, a fair number of candidates made errors when rounding.",general,False,False,,errors,DBE diagnostic,303,298,True,,74,STAT,low
2016,P2,1,DATA HANDLING,STAT,1.4,"In the main, many candidates were able to answer Q1.4 correctly. Some substituted 6 for y instead of x. They did not realise that the 6km mentioned related to the x-variable.",procedural,False,False,,errors,DBE diagnostic,178,174,True,,74,STAT,low
2016,P2,1,DATA HANDLING,STAT,,"Many candidates are still unable to draw the least squares regression line. Instead, they drew the line of best ¿t. It would seem that candidates cannot relate the least squares equation to the least squares regression line. Some candidates drew a frequency polygon or even a bar graph.",general,False,False,,errors,DBE diagnostic,291,286,True,,74,STAT,low
2016,P2,3,ANALYTICAL GEOMETRY,AGEO,,Most candidates recognised M as the midpoint of AC. Some candidates made errors with the signs in the midpoint formula or they substituted incorrectly into the formula.,procedural,False,False,,errors,DBE diagnostic,171,168,True,,59,AGEO,medium
2016,P2,3,ANALYTICAL GEOMETRY,AGEO,3.2,"In Q3.2, the common errors were: incorrect formula, swapping the values of x and y and incorrect simpli¿cation. For example, p p p mBC 2 1 6 3 6 3 0     . Some candidates stated that the gradient of BC was 2. Whilst this was correct, it was not what the question asked. 169 2016 NATIONAL SENIOR CERTIFICATE - DIAGNOSTIC REPORT",procedural,False,False,,errors,DBE diagnostic,342,330,True,,59,AGEO,medium
2016,P2,3,ANALYTICAL GEOMETRY,AGEO,3.3;3.4,Candidates’ lack of knowledge of the properties of a rectangle resulted in their inability to answer Q3.3 and Q3.4. They could not recall that AD was parallel to BC and hence the gradient of AD was equal to the gradient of BC. Further they did not state why AC and BD were equal in length.,general,False,False,,errors,DBE diagnostic,293,289,True,,59,AGEO,medium
2016,P2,3,ANALYTICAL GEOMETRY,AGEO,3.3,"In Q3.3, some candidates used the equation of AD and point F to determine the value of p. In this instance, they assumed that parallel lines have the same equations.",general,False,True,,errors,DBE diagnostic,168,165,True,,59,AGEO,medium
2016,P2,3,ANALYTICAL GEOMETRY,AGEO,3.4,"In Q3.4, many candidates made the assumption that F was the midpoint of BC. Whilst this was indeed the case, the assumption had to be proven before it could be used in calculating the coordinates of B.",general,False,True,,errors,DBE diagnostic,203,201,True,,59,AGEO,medium
2016,P2,3,ANALYTICAL GEOMETRY,AGEO,3.5,"Again in Q3.5, candidates failed to link the gradient of BC with that of AD. Some used 2 1 instead of 2.",procedural,False,False,,errors,DBE diagnostic,105,104,True,,59,AGEO,medium
2016,P2,3,ANALYTICAL GEOMETRY,AGEO,3.6;3.8,"A lack of knowledge of Euclidean Geometry and its integration in Analytical Geometry made Q3.6 and Q3.8 particularly challenging. Candidates could not identify the cyclic quadrilateral or quadrilateral in Q3.6. Many assumed that FOGB is a cyclic quadrilateral without ¿rst proving it. In Q3.8, many candidates answered yes without providing any motivation. Further, a number of candidates provided the reason as tan-chord theorem instead of converse tan-chord theorem. These candidates were unaware of the diႇerence between a theorem and its converse.",general,False,True,,errors,DBE diagnostic,561,551,True,,59,AGEO,medium
2016,P2,3,ANALYTICAL GEOMETRY,AGEO,,"Candidates often referred to many angles as ș, without stating explicitly which angle they were referring to. This resulted in a number of angles having the same name but diႇerent values. This only served to confuse candidates even further.",general,False,False,,errors,DBE diagnostic,244,240,True,,59,AGEO,medium
2016,P2,3,ANALYTICAL GEOMETRY,AGEO,3.7,"In Q3.7, candidates used the incorrect value of r or r2. Quite often, this was as a result of ignoring the fact that DB was the diameter of the circle and not the radius. Another common error was that candidates assumed that C was the centre of the circle instead of M.",procedural,False,True,,errors,DBE diagnostic,275,269,True,,59,AGEO,medium
2016,P2,4,ANALYTICAL GEOMETRY,AGEO,4.1,"Whilst many candidates were able to answer Q4.1 correctly, many provided the incorrect reason. It is evident that language is still a major challenge as some candidates used inappropriate words in their reason: chord instead of diameter and facing instead of subtends.",procedural,False,False,,errors,DBE diagnostic,273,268,True,,69,AGEO,low
2016,P2,4,ANALYTICAL GEOMETRY,AGEO,4.2,Candidates made very basic errors in answering Q4.2. Some swapped the x and y values in the formula. A number of candidates failed to simplify correctly.,procedural,False,False,,errors,DBE diagnostic,157,153,True,,69,AGEO,low
2016,P2,4,ANALYTICAL GEOMETRY,AGEO,4.3,"Candidates did not realise that TS was perpendicular to SR. They confused perpendicular lines with parallel lines in Q4.3. Consequently, many used the gradient of 2 5  instead of 5 2 in their calculations.",general,False,False,,errors,DBE diagnostic,210,206,True,,69,AGEO,low
2016,P2,4,ANALYTICAL GEOMETRY,AGEO,4.4.1,"In Q4.4.1, many candidates took r instead of r2 to be 4 1 36 . A number of candidates calculated the length of TM correctly but failed to use the fact that TR = 2 TM to calculate the ¿nal answer. Other candidates calculated and substituted the coordinates of T and M into the formula but called this distance TR. Some candidates ¿rst calculated the coordinates R and then correctly calculated the length of TR. This was very time consuming method of solving a 2 mark question.",procedural,False,False,,errors,DBE diagnostic,484,476,True,,69,AGEO,low
2016,P2,4,ANALYTICAL GEOMETRY,AGEO,4.4.2,Some candidates made incorrect substitutions into the midpoint formula when answering Q4.4.2. It is of concern that candidates simpli¿ed 2 1 6 as 3. This shows that they have little understanding of a mixed number.,procedural,False,False,,errors,DBE diagnostic,219,214,True,,69,AGEO,low
2016,P2,4,ANALYTICAL GEOMETRY,AGEO,,A large number of candidates failed to realise that TSR was a right-angled triangle and that the question could be answered using basic trigonometric de¿nitions. A number of candidates calculated the length of ST but could go no further; others selected incorrect sides in their attempt to determine sin R. Some candidates went on to calculate the size of angle R even though this was not required.,procedural,False,False,,errors,DBE diagnostic,403,398,True,,69,AGEO,low
2016,P2,4,ANALYTICAL GEOMETRY,AGEO,4.4.4,"In Q4.4.4, many candidates did not realise that TR was perpendicular to LK. Many assumed that TK = TR. Some started with b = 12a – 29, substituted T(3 ; 7) and concluded that LHS = RHS. They were not awarded any marks for this as it did not answer the question. Candidates had diႈculty in associating variable a as x and variable b as y in the equation.",procedural,False,True,,errors,DBE diagnostic,358,353,True,,69,AGEO,low
2016,P2,4,ANALYTICAL GEOMETRY,AGEO,4.4.1;4.4.4;4.4.5,Many candidates struggled with this question. They did not link Q4.4.1 and Q4.4.4 with Q4.4.5. Hence they did not establish the necessary equations to answer this question. Those who managed to establish the equations were distracted by the large numbers that they encountered in their calculations. Some merely wrote down the coordinates of K without showing any working. Others used the midpoint formula on account of TK = TR.,general,False,False,,errors,DBE diagnostic,438,428,True,,69,AGEO,low
2016,P2,5,TRIGONOMETRY,TRIG,5.1;5.4,Candidates continue to defy the instruction ‘without the use of a calculator’. No marks were awarded if a calculator was used in Q5.1 and Q5.4.,general,False,False,,errors,DBE diagnostic,146,143,True,,44,TRIG,high
2016,P2,5,TRIGONOMETRY,TRIG,5.1.1,Errors in Q5.1.1 resulted from the incorrect selection and application of reduction formulae. Candidates made errors with the signs in the reduced form of the ratio. The most common errors were: sin 196° = sin(180° + 16°) = sin 16° or sin 196° = sin(180° – 196°) = –sin 16°,procedural,False,False,,errors,DBE diagnostic,297,273,True,,44,TRIG,high
2016,P2,5,TRIGONOMETRY,TRIG,5.1.2,"Whilst many candidates were able to use the squares identity in attempting to answer Q5.1.2, they made fundamental errors in dealing with the square root. Most common errors were: 2 1 16 cos p  $ or 1 16 cos 2  p $ or p  1 16 cos $ .",general,False,False,,errors,DBE diagnostic,249,236,True,,44,TRIG,high
2016,P2,5,TRIGONOMETRY,TRIG,,The question on bookwork was poorly answered. Many candidates attempted to introduce co-ratios to the RHS of the given formula. Some started with cos(A – B) = cos[90° – (A – B)]. This shows that little attention is paid to the theory in Trigonometry.,general,False,False,,errors,DBE diagnostic,272,250,True,,44,TRIG,high
2016,P2,5,TRIGONOMETRY,TRIG,,"Many candidates failed to identify that 1 – cos22A could have been rewritten as sin22A. Instead they made many unnecessary double angle substitutions. Candidates also had diႈculty in dealing with the negative angle and the co-ratios. In an eႇort to get rid of the square root sign, some simply ignored it as if it was not in the question and others squared the expression without realising that they had now changed the question.",procedural,False,False,,errors,DBE diagnostic,436,429,True,,44,TRIG,high
2016,P2,5,TRIGONOMETRY,TRIG,5.4;5.4.1;5.4.3,"Many candidates failed to use double or compound angle formulae to answer Q5.4. A common response to Q5.4.1 was that cosB= 10 3 . Candidates confused cos2B with 2cosB. Another common response was that cosB= 5 3 . From this point, candidates drew the correct sketch and proceeded to determine that sinB= 5 4 . Although candidates were able to expand Q5.4.3 correctly, they were unable to deal with the values of cosB or sinB, where these were not calculated earlier. 2016 NATIONAL SENIOR CERTIFICATE - DIAGNOSTIC REPORT 172",procedural,False,False,,errors,DBE diagnostic,531,522,True,,44,TRIG,high
2016,P2,6,TRIGONOMETRY,TRIG,,Candidates were unable to draw the graph of y = –cos2x correctly. Many struggled with the shape as they were unsure of the location of the turning points. Candidates were careless in plotting the x-intercepts accurately.Some even joined the points with a ruler. Candidates did not observe the domain of the graph and drew arrows at the end of the graph. Candidates did not indicate the co- ordinates of the critical values on the graph.,general,False,False,,errors,DBE diagnostic,442,436,True,,36,TRIG,high
2016,P2,6,TRIGONOMETRY,TRIG,6.2,"It is evident that candidates are not aware of the transformations that are applied to the basic trigonometric functions and how these transformations impact on the equation of a trigonometric function. In Q6.2, candidates confused maximum value with range and gave the answer as an interval instead of a single value. Candidates did not realise that the answer they were looking for could be obtained from the y-coordinate of the maximum turning point.",general,False,False,,errors,DBE diagnostic,458,453,True,,36,TRIG,high
2016,P2,6,TRIGONOMETRY,TRIG,,Many candidates could not solve the equation. They used compound angle formulae to expand both sides of the equation and this made the problem far more complicated than it really was. Many candidates resorted to using the calculator to solve the equation but they lost marks for leaving out key details in the working: +k.180° and k  Z . It was rather disappointing that some candidates managed to get to tan2x = 2 1  and then selected the incorrect quadrants for the ¿nal answer.,procedural,False,False,,errors,DBE diagnostic,490,482,True,,36,TRIG,high
2016,P2,6,TRIGONOMETRY,TRIG,,Many candidates were able to correctly identify the critical values for the required interval but used the incorrect notation. They included the endpoints when the question required determining the interval for which ) ( ) ( x g x f . Some candidates gave answers that were outside the required interval. 173 2016 NATIONAL SENIOR CERTIFICATE - DIAGNOSTIC REPORT,notation,False,False,interval,errors,DBE diagnostic,369,361,True,,36,TRIG,high
2016,P2,7,TRIGONOMETRY,TRIG,,Candidates had diႈculty in seeing the diႇerent planes in the sketch.,general,False,False,,errors,DBE diagnostic,69,68,True,,33,TRIG,critical
2016,P2,7,TRIGONOMETRY,TRIG,7.1,"In Q7.1, candidates failed to identify that ABCD was a square and hence AOB is a right-angled triangle having AB as its hypotenuse. Some candidates were not able to apply the Theorem of Pythagoras correctly in ¨AOB. They did not realise that AO = OB. Some candidates attempted to use the distance formula to calculate the length of OB despite the fact that there were no coordinates given.",procedural,False,False,,errors,DBE diagnostic,395,389,True,,33,TRIG,critical
2016,P2,7,TRIGONOMETRY,TRIG,,Many candidates were confused with the 3-D orientation of the shape. Many did not realise that ¨EOB was right-angled. They could not select the correct sides and angles in ¨AEB. Many did not see that EB was common to both ¨EOB and ¨AEB. Very few realised that they needed to use the cosine rule to answer this question.,general,False,False,,errors,DBE diagnostic,326,319,True,,33,TRIG,critical
2016,P2,7,TRIGONOMETRY,TRIG,7.2,Candidates demonstrated poor algebraic manipulation skills. They were unable to make cos ș the subject of the formula in Q7.2.,general,False,False,,errors,DBE diagnostic,129,126,True,,33,TRIG,critical
2016,P2,7,TRIGONOMETRY,TRIG,7.2;7.3,Many candidates did not attempt Q7.3. They could not link Q7.2 and the given volume to solve for ș. Candidates also took the area of the base to be 3 instead of 9. 2016 NATIONAL SENIOR CERTIFICATE - DIAGNOSTIC REPORT 174,general,False,False,,errors,DBE diagnostic,224,220,True,,33,TRIG,critical
2016,P2,8,EUCLIDEAN GEOMETRY,EUCL,,"Generally, candidates either lost marks for incorrect or incomplete reasons or for naming angles incorrectly.",procedural,False,False,,errors,DBE diagnostic,111,109,True,,57,EUCL,medium
2016,P2,8,EUCLIDEAN GEOMETRY,EUCL,8.1.1,"In Q8.1.1, candidates failed to state which lines were parallel when providing a reason. A number of candidates assumed that SR was a tangent and gave the tan-chord theorem as the reason.",procedural,False,True,,errors,DBE diagnostic,189,187,True,,57,EUCL,medium
2016,P2,8,EUCLIDEAN GEOMETRY,EUCL,8.1.2,"In Q8.1.2(a), many candidates stated that 2ˆT = 70° without providing a reason or gave the reason as alternate angles. This did not earn them any marks. Other candidates assumed that SR was a tangent and concluded that 1ˆQ = 70° because of the tan-chord theorem.",general,False,True,,errors,DBE diagnostic,267,262,True,,57,EUCL,medium
2016,P2,8,EUCLIDEAN GEOMETRY,EUCL,,Candidates made that assumption that Sˆ = 70° and used this to calculate the size of 1ˆP . Others made the assumption that PQRS was a cyclic quadrilateral and tried to use the exterior angle of the cyclic quadrilateral theorem to calculate the size of 1ˆP .,general,False,True,,errors,DBE diagnostic,264,257,True,,57,EUCL,medium
2016,P2,8,EUCLIDEAN GEOMETRY,EUCL,8.2.2,"In Q8.2.2, candidates attempted to solve this question by only working in one triangle. This was not possible. Other candidates made incorrect substitutions into the Theorem of Pythagoras or made basic computational errors. The vast majority rewrote the given information as 15 7 OT OS and from this concluded that OS = 7 units and OT = 15 units. Whilst this was indeed the case, it is not correct to make such assumptions from a proportion. Such conclusions must ¿rst be proved before candidates may use them in an answer. 175 2016 NATIONAL SENIOR CERTIFICATE - DIAGNOSTIC REPORT",arithmetic,False,True,,errors,DBE diagnostic,592,580,True,,57,EUCL,medium
2016,P2,9,EUCLIDEAN GEOMETRY,EUCL,,Candidates showed little understanding of the diႇerence between a theorem and its converse. They did not understand when to use the theorem and when the converse would apply.,general,False,False,,errors,DBE diagnostic,177,174,True,,44,EUCL,high
2016,P2,9,EUCLIDEAN GEOMETRY,EUCL,9.1.1;9.1.2,"Q9.1.1 was answered correctly by the vast majority of candidates. There were some who provided incorrect reasons. In Q9.1.2, many candidates omitted the parallel lines from the reason.",procedural,False,False,,errors,DBE diagnostic,190,184,True,,44,EUCL,high
2016,P2,9,EUCLIDEAN GEOMETRY,EUCL,9.2,"In Q9.2 many candidates assumed that BCDE was a cyclic quadrilateral. They went on to state that 2ˆE = 2ˆD = x because angles in the same segment were equal. Therefore, BCDE is a cyclic quadrilateral. Such circular arguments are not acceptable. Other candidates assumed that FD || BC in their attempts to prove that BCDE is a cyclic quadrilateral.",general,False,True,,errors,DBE diagnostic,355,347,True,,44,EUCL,high
2016,P2,9,EUCLIDEAN GEOMETRY,EUCL,9.3,Many candidates did not read Q9.3 carefully and stated the two angles that were already given to be equal to x as the answer. The question required two other angles. A number of candidates did not use the fact that BCDE was a cyclic quadrilateral to answer Q9.3. Candidates named the angles incorrectly: D C B ˆ was named as 2 1ˆ  C .,reading,False,False,,errors,DBE diagnostic,345,335,True,,44,EUCL,high
2016,P2,9,EUCLIDEAN GEOMETRY,EUCL,9.4,Q9.4 was poorly answered. Candidates made many irrelevant statements about equal angles. 2016 NATIONAL SENIOR CERTIFICATE - DIAGNOSTIC REPORT 176,general,False,False,,errors,DBE diagnostic,151,145,True,,44,EUCL,high
2016,P2,10,EUCLIDEAN GEOMETRY,EUCL,,"Many candidates did not show the construction on their sketches nor did they state it. This constituted a breakdown in the proof. Subsequently, candidates lost marks for this omission. Other candidates did show the construction but then selected the incorrect triangles in the proof. Candidates also omitted a key step in the proof, i.e. that two triangles having the same base and between the same two parallel lines have equal area.",procedural,False,False,,errors,DBE diagnostic,442,434,True,,36,EUCL,high
2016,P2,10,EUCLIDEAN GEOMETRY,EUCL,10.2.1,"In Q10.2.1, candidates again failed to mention the parallel lines in the reason.",procedural,False,False,,errors,DBE diagnostic,81,80,True,,36,EUCL,high
2016,P2,10,EUCLIDEAN GEOMETRY,EUCL,,"In 10.2.2(a), candidates struggled to establish that the proportionality theorem could be used to answer the question.",general,False,False,,errors,DBE diagnostic,122,118,True,,36,EUCL,high
2016,P2,10,EUCLIDEAN GEOMETRY,EUCL,,was to write down the pairs of angles that were equal according to the way the triangles were named in the question. Often these statements were not accompanied by any reason. These candidates were not awarded any marks for simply stating that a pair of angles was equal. It took some work to show that H F M ˆ was equal to F G M ˆ . Some candidates made statements that were not relevant to the answer. Some candidates confused similarity and congruence.,general,False,False,,errors,DBE diagnostic,468,455,True,,36,EUCL,high
2016,P2,10,EUCLIDEAN GEOMETRY,EUCL,10.2.2;10.2.3,Many candidates did not link Q10.2.2 and Q10.2.3 and therefore found it diႈcult to answer Q10.2.3. They also used incorrect proportions in their working. 177 2016 NATIONAL SENIOR CERTIFICATE - DIAGNOSTIC REPORT,procedural,False,False,,errors,DBE diagnostic,213,210,True,,36,EUCL,high
2017,P1,1,ALGEBRA,ALG,,"Writing down the quadratic formula correctly and correct substitution therein remain problematic among some candidates. Some candidates wrote the quadratic formula incorrectly, for example, a ac b b x 2 4 2    or a ac b b x 2 4 2     or a ac b b x 2 4 2     . Such candidates lost marks for an incorrect formula. Incorrect rounding still poses a problem.",procedural,False,False,,errors,DBE diagnostic,399,365,True,,60,ALG,medium
2017,P1,1,ALGEBRA,ALG,1.1.3,"In Q1.1.3, candidates did not square the RHS of the equation correctly and arrived at the following: 2x 5 2   x or 2 2 2x 5   x or 4 5 2   x . In general, many candidates neglected to check their answers when solving surd equations.",general,False,False,,errors,DBE diagnostic,288,238,True,,60,ALG,medium
2017,P1,1,ALGEBRA,ALG,1.2,"In Q1.2, some candidates wrote x y 3 4    , and then substituted y with x 3 4  . Many candidates made mistakes in simplifying  2 4 3   x . 81 75 23 75 50 27 9 40 70 67 65 30 65 18 48 58 54 65 41 27 55 36 71 59 49 53 19 38 9 58 36 29 34 16 46 0 10 20 30 40 50 60 70 80 90 1.1 1.2 1.3 2.1 2.2 3.1 3.2 4.1 4.2 4.3 4.4 4.5 4.6 4.7 5.1 5.2 5.3 5.4 5.5 5.6 6.1 6.2 7.1 7.2 8.1 8.2 8.3 8.4 9 10.1 10.2 10.3 11.1 11.2 . FINAL TOTAL Average performance (%) Sub-questions 155",procedural,False,False,,errors,DBE diagnostic,517,473,True,,60,ALG,medium
2017,P1,1,ALGEBRA,ALG,1.3.1,"In Q1.3.1, many candidates were able to factorise the expression but could not solve the inequality. Many treated the inequality as an equation. This led to them writing answers that do not make sense: 4 x or 4 x     or 4 x 4    . Candidates also showed little or no understanding of the set builder or interval notation.",notation,False,False,inequality,errors,DBE diagnostic,364,328,True,,60,ALG,medium
2017,P1,1,ALGEBRA,ALG,,The use of the words ‘and’ and ‘or’ are not understood.,general,False,False,,errors,DBE diagnostic,58,55,True,,60,ALG,medium
2017,P1,1,ALGEBRA,ALG,1.3.2,Candidates had very little idea on how to answer Q1.3.2. The mention of ‘negative roots’ resulted in many candidates making the assumption that  < 0 which resulted in a breakdown. Many candidates opted for the algebraic route and that made the solution much more difficult. Very few used the much shorter and more direct graphical route.,general,False,True,,errors,DBE diagnostic,344,338,True,,60,ALG,medium
2017,P1,2,PATTERNS,SEQ,2.1.1,Candidates could not subtract two negative numbers correctly. This resulted in them obtaining a positive second difference instead of the required negative value. Some candidates wrote down the next three terms as the answer to Q2.1.1. This was not required.,general,False,False,,errors,DBE diagnostic,264,258,True,,63,SEQ,medium
2017,P1,2,PATTERNS,SEQ,,"Some candidates calculated b = 0 but then wrote the general term as 8 3 2     n n Tn instead of 8 3 2    n Tn . In spite of the question stating that number pattern is quadratic, some candidates wrote the general term as being linear: 8 3    n Tn .",general,False,False,,errors,DBE diagnostic,267,258,True,,63,SEQ,medium
2017,P1,2,PATTERNS,SEQ,2.1.3,Some candidates regarded the given value 939 25  as n instead of n T . Many candidates accepted n = -93 as a solution to Q2.1.3. This shows that they have little understanding of the value of n in the context of number patterns.,general,False,False,,errors,DBE diagnostic,237,229,True,,63,SEQ,medium
2017,P1,2,PATTERNS,SEQ,2.2.1,"Many candidates made mistakes in Q2.2.1 because they did not use brackets, i.e. they wrote 8 1 2 7 2 8        k k k k instead of     8 1 2 7 2 8        k k k k . They obtained an answer for k that did not satisfy the requirements of an arithmetic sequence and resulted in a breakdown. Some candidates treated the sequence as geometric instead of arithmetic and applied 2 3 1 2 T T T T  .",arithmetic,False,False,,errors,DBE diagnostic,417,406,True,,63,SEQ,medium
2017,P1,2,PATTERNS,SEQ,,Many candidates failed to extract the sequence comprising of only even terms but proceeded to calculate the sum of the first 30 terms of the original sequence.,procedural,False,False,,errors,DBE diagnostic,164,159,True,,63,SEQ,medium
2017,P1,3,PATTERNS,SEQ,3.1,Many candidates did not know how to approach Q3.1. Some correctly wrote that 2  ar a but could not proceed further. Some candidates used the sum formula and this complicated matters even further.,conceptual,False,False,,errors,DBE diagnostic,204,197,True,,18,SEQ,critical
2017,P1,3,PATTERNS,SEQ,3.2,"Most candidates found difficulty in engaging with Q3.2. Many candidates could not interpret the given sigma notation, i.e. 4 1 T 3 n n     , which implied that the sum to infinity from the third term onward equalled . 4 1 Candidates mistakenly used 4 1 Tn  or 4 1 r 1 a   , resulting in a breakdown. Although the question specified that the sequence comprised only positive terms, candidates failed to exclude negative values of a and r as solutions.",notation,False,False,,errors,DBE diagnostic,491,457,True,,18,SEQ,critical
2017,P1,4,FUNCTIONS (PARABOLA AND STRAIGHT LINE),FUNC,4.1,"In Q4.1, candidates did not realise that they needed to solve for a and b by using simultaneous equations. The integration of calculus contributed to poor performance. Candidates who made the connection with calculus then equated the derivative to zero when x = -1, in other words, they assumed that the given point was a turning point.",general,True,True,,errors,DBE diagnostic,343,336,True,,51,FUNC,medium
2017,P1,4,FUNCTIONS (PARABOLA AND STRAIGHT LINE),FUNC,,"Some candidates used the given values of a and b to show that a = 0,5 and b = 2. 158",general,False,False,,errors,DBE diagnostic,91,84,True,,51,FUNC,medium
2017,P1,4,FUNCTIONS (PARABOLA AND STRAIGHT LINE),FUNC,4.1;4.2,"Although the values of a and b were given in Q4.1, candidates used other values for a and b in Q4.2. Some candidates used 6 2x x 2 1 ) ( 2    x f due to the confusion of the negative sign in 6 bx ax ) ( 2     x f .",general,False,False,,errors,DBE diagnostic,243,221,True,,51,FUNC,medium
2017,P1,4,FUNCTIONS (PARABOLA AND STRAIGHT LINE),FUNC,4.4;4.6,"Some candidates calculated the turning point to be (2 ; 6) and this conflicted with the fact that the y-intercept is (0 ; 6). In Q4.4, some candidates sketched a cubic function instead of a parabola. In Q4.6, some candidates drew an exponential curve instead of a straight line.",general,False,False,,errors,DBE diagnostic,283,278,True,,51,FUNC,medium
2017,P1,4,FUNCTIONS (PARABOLA AND STRAIGHT LINE),FUNC,4.5;4.7,"Q4.5 and Q4.7 were higher-order questions that involved reading off intervals from the graph(s). However, many candidates attempted to answer these questions by algebraic manipulation. This approach only compounded matters: not only did they have to deal with complex inequalities, but they spent a lot of time in answering using this method.",general,False,False,,errors,DBE diagnostic,349,342,True,,51,FUNC,medium
2017,P1,5,"FUNCTIONS (HYPERBOLA, LOGARITHMIC",FUNC,,"Most candidates could not state the range of the hyperbola. Candidates were unable to differentiate between R y  and R y  , 1   y . Some gave the answer in terms of x, i.e. these candidates confused the domain with the range.",general,False,False,,errors,DBE diagnostic,243,229,True,,49,FUNC,high
2017,P1,5,"FUNCTIONS (HYPERBOLA, LOGARITHMIC",FUNC,,Candidates did not use the fact that OB = BE and could not establish the vertical asymptote of the hyperbola. Many candidates gave the equation as 1 2 2   x y instead of 1 2 2   x y as it should be with an asymptote of 2  x . 159,general,False,False,,errors,DBE diagnostic,249,236,True,,49,FUNC,high
2017,P1,5,"FUNCTIONS (HYPERBOLA, LOGARITHMIC",FUNC,,"Whilst candidates may have used the accuracy of the sketch to intuitively write down the answer for t, they were expected to show their working steps. Candidates opting to use the function for g had greater difficulty in arriving at the answer than those who used the function for f. Some candidates obtained a negative value for t but could not see that this answer could not have made sense. Some candidates tried to solve x log 1 2 x 2 3    but were unsuccessful.",general,False,False,,errors,DBE diagnostic,490,469,True,,49,FUNC,high
2017,P1,5,"FUNCTIONS (HYPERBOLA, LOGARITHMIC",FUNC,,Some candidates did not realise that  3 1  x f means that the y-value of the inverse graph has to be less than 3 (below 3 on the sketch). Many candidates presented the incorrect answer of 1. x,procedural,False,False,,errors,DBE diagnostic,208,197,True,,49,FUNC,high
2017,P1,5,"FUNCTIONS (HYPERBOLA, LOGARITHMIC",FUNC,,"Few candidates were able to determine the equation of the axis of symmetry. Some of those who were able to determine the equation of the axis of symmetry, did not realise that the x- intercept of the axis of symmetry passes through B. Very few candidates used the fact that OB=BE in solving for the answer. A number of candidates tried to solve the two equations simultaneously.",general,False,False,,errors,DBE diagnostic,385,378,True,,49,FUNC,high
2017,P1,6,FINANCE,FIN,,"Candidates got confused because they had to work in months. Many struggled to use the correct value of n and divide r by 12. Furthermore, calculating 36 10000 72 , 12146 was a huge challenge. Some candidates even introduced logarithms in this question. Many candidates used an inappropriate formula e.g.  n i P A   1 ,     i i x F n 1 1    or     i i x P n     1 1 . Some swopped the values of A and P. 160",general,False,False,,errors,DBE diagnostic,440,425,True,,45,FIN,high
2017,P1,6,FINANCE,FIN,6.2.1,"In Q6.2.1, candidates were not aware of the standard terms of loan repayment and therefore treated the question as if payment was deferred by one month. Candidates often multiplied 54 by 12 and hence used n = 628. Some candidates lost a mark for using the calculator incorrectly.",procedural,False,False,,errors,DBE diagnostic,286,279,True,,45,FIN,high
2017,P1,6,FINANCE,FIN,6.2.2,Most candidates had no clue on how to approach Q6.2.2 and consequently did not attempt this question. Some calculated the rate of interest rather than the amount of interest.,general,False,False,,errors,DBE diagnostic,178,174,True,,45,FIN,high
