document_id,year,paper,document_type,source_text_file,extraction_quality,question_number,subquestion,marks,marks_all_found,question_text,question_char_count,segment_index,segmentation_status,question_id,topic,subtopic,mapping_method,rule_id,mapping_confidence,taxonomy_version
2023_nov_p2_exam_maths,2023,P2,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,3.0,3.8,20.0,"[2, 20]","3.8 Calculate the size of LPS. (2)

[20]

Copyright reserved Please turn over

Mathematics/P2 6 DBE/November 2023
NSC",117.0,8.0,ok,2023_nov_p2_exam_maths__Q3__3.8,Analytical Geometry,Distance / midpoint / gradient,context_inherit,inherit_prev_subq,medium,v1.2
2023_nov_p2_exam_maths,2023,P2,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,4.0,4.2,4.0,[4],"4.2 E(6 ; 2) is the midpoint of DF. Determine the coordinates of F. Q)
43 Determine the equation of the common tangent, DF, in the form y=mx+tc. (4)
44 Calculate the value of t. Show ALL working. @G)",199.0,2.0,ok,2023_nov_p2_exam_maths__Q4__4.2,Analytical Geometry,Distance / midpoint / gradient,rule,anageo,high,v1.2
2023_nov_p2_exam_maths,2023,P2,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,4.0,4.5,4.0,[4],4.5 Determine the equation of the larger circle in the form ax’ +by’ +ext+dy+e=0. (4),85.0,3.0,ok,2023_nov_p2_exam_maths__Q4__4.5,Analytical Geometry,Distance / midpoint / gradient,context_inherit,inherit_prev_subq,medium,v1.2
2023_nov_p2_exam_maths,2023,P2,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,4.0,4.6,,[],"4.6 The smaller circle must be translated by & units along the x-axis to touch the larger

circle internally. Calculate the possible values of k. an

Copyright reserved Please turn over

Mathematics/P2 7 DBE/November 2023
NSC",225.0,4.0,ok,2023_nov_p2_exam_maths__Q4__4.6,Functions & Graphs,Graph interpretation,rule,fn,high,v1.2
2023_nov_p2_exam_maths,2023,P2,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,5.0,5.1.1,,[],5.1.1 cos B G3),15.0,2.0,ok,2023_nov_p2_exam_maths__Q5__5.1.1,Trigonometry,Equations,rule,trig,high,v1.2
2023_nov_p2_exam_maths,2023,P2,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,5.0,5.1.2,,[],5.1.2 sin 2p QB),16.0,3.0,ok,2023_nov_p2_exam_maths__Q5__5.1.2,Trigonometry,Equations,rule,trig,high,v1.2
2023_nov_p2_exam_maths,2023,P2,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,5.0,5.13,,[],"5.13 cos(450°— #) 3)
. cos’ x +sin? x.cos” x",44.0,4.0,ok,2023_nov_p2_exam_maths__Q5__5.13,Trigonometry,Equations,rule,trig,high,v1.2
2023_nov_p2_exam_maths,2023,P2,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,5.0,5.2,,[],"5.2 Given; —————_
1+sinx
cos’ x+sin’ x.cos” x .",47.0,5.0,ok,2023_nov_p2_exam_maths__Q5__5.2,Trigonometry,Equations,rule,trig,high,v1.2
2023_nov_p2_exam_maths,2023,P2,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,5.0,5.2.1,4.0,[4],"5.2.1 Prove that —————-—_ = 1-sinx 4
1+sinx (4)",47.0,6.0,ok,2023_nov_p2_exam_maths__Q5__5.2.1,Trigonometry,Equations,context_inherit,inherit_prev_subq,medium,v1.2
2023_nov_p2_exam_maths,2023,P2,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,5.0,5.2.2,2.0,[2],"5.2.2 For what value(s) of x in the interval x €[0° ; 360°] is
cos’ x+sin? x.cos” x
l+sinx undefined? (2)",105.0,7.0,ok,2023_nov_p2_exam_maths__Q5__5.2.2,Trigonometry,Equations,rule,trig,high,v1.2
2023_nov_p2_exam_maths,2023,P2,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,5.0,5.2.3,2.0,[2],"5.2.3 Write down the minimum value of the function defined by
_ cos’ x+sin” x.cos” x
l+sinx (2)",95.0,8.0,ok,2023_nov_p2_exam_maths__Q5__5.2.3,Trigonometry,Equations,rule,trig,high,v1.2
2023_nov_p2_exam_maths,2023,P2,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,5.0,5.3,,[],5.3 Given: cos(A —B) = cosAcosB + sinAsinB,42.0,9.0,ok,2023_nov_p2_exam_maths__Q5__5.3,Trigonometry,Equations,rule,trig,high,v1.2
2023_nov_p2_exam_maths,2023,P2,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,5.0,5.3.1,3.0,[3],5.3.1 Use the above identity to deduce that sin(A — B) = sinAcosB — cosAsinB (3),80.0,10.0,ok,2023_nov_p2_exam_maths__Q5__5.3.1,Trigonometry,Equations,rule,trig,high,v1.2
2023_nov_p2_exam_maths,2023,P2,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,5.0,5.3.2,5.0,[5],"5.3.2 Hence, or otherwise, determine the general solution of the equation
sin 48° cos x — cos 48° sin x = cos 2x (5)
sin3x+sin",126.0,11.0,ok,2023_nov_p2_exam_maths__Q5__5.3.2,Trigonometry,Equations,rule,trig,high,v1.2
2023_nov_p2_exam_maths,2023,P2,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,5.0,5.4,6.0,[6],"5.4 Simplify — to a single trigonometric ratio.
cos2x+1 (6)

[31]

Copyright reserved Please turn over

Mathematics/P2 , 8 DBE/November 2023
NSC",144.0,12.0,ok,2023_nov_p2_exam_maths__Q5__5.4,Trigonometry,Equations,rule,trig,high,v1.2
2023_nov_p2_exam_maths,2023,P2,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,6.0,6.2,2.0,[2],6.2 Determine the range of g in the interval x € [0° ; 180°]. (2),65.0,2.0,ok,2023_nov_p2_exam_maths__Q6__6.2,Functions & Graphs,Graph interpretation,rule,fn,high,v1.2
2023_nov_p2_exam_maths,2023,P2,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,6.0,6.3,,[],"6.3 Determine the values of x, in the interval x € [0° ; 180°], for which:",74.0,3.0,ok,2023_nov_p2_exam_maths__Q6__6.3,Functions & Graphs,Graph interpretation,context_inherit,inherit_prev_subq,medium,v1.2
2023_nov_p2_exam_maths,2023,P2,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,6.0,6.3.1,2.0,[2],6.3.1 f (x).g(x)>0 (2),22.0,4.0,ok,2023_nov_p2_exam_maths__Q6__6.3.1,Functions & Graphs,Graph interpretation,context_inherit,inherit_prev_subq,medium,v1.2
2023_nov_p2_exam_maths,2023,P2,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,6.0,6.3.2,2.0,[2],6.3.2 J (x)+150 (2),19.0,5.0,ok,2023_nov_p2_exam_maths__Q6__6.3.2,Functions & Graphs,Graph interpretation,context_inherit,inherit_prev_subq,medium,v1.2
2023_nov_p2_exam_maths,2023,P2,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,6.0,6.4,3.0,[3],"6.4 Another graph p is defined as p(x) =—f (x). D(k;~-1) lies on p. Determine the

value(s) of & in the interval x € [0° ; 180°]. (3)",133.0,6.0,ok,2023_nov_p2_exam_maths__Q6__6.4,Functions & Graphs,Graph interpretation,context_inherit,inherit_prev_subq,medium,v1.2
2023_nov_p2_exam_maths,2023,P2,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,6.0,6.5,12.0,"[2, 12]","6.5 Graph h is obtained when g is translated 45° to the left. Determine the equation

of h. Write your answer in its simplest form. (2)

[12]

Copyright reserved Please turn over

Mathematics/P2 9 DBE/November 2023
NSC",218.0,7.0,ok,2023_nov_p2_exam_maths__Q6__6.5,Functions & Graphs,Graph interpretation,rule,fn,high,v1.2
2023_nov_p2_exam_maths,2023,P2,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,8.0,8.2,5.0,[5],"8.2 In the diagram, O is the centre of the circle and ABCD is a cyclic quadrilateral.
OB and OD are drawn.

A

If 0, =4x+100° and C=x+34° , calculate, giving reasons, the size of x. (5)

Copyright reserved Please turn over

Mathematics/P2 ll DBE/November 2023
NSC",263.0,2.0,ok,2023_nov_p2_exam_maths__Q8__8.2,Euclidean Geometry,Circle geometry,rule,euclid,high,v1.2
2023_nov_p2_exam_maths,2023,P2,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,8.0,8.3,,[],"8.3 In the diagram, O is the centre of the larger circle. OB is a diameter of the smaller
circle. Chord AB of the larger circle intersects the smaller circle at M and B.

A B",174.0,3.0,ok,2023_nov_p2_exam_maths__Q8__8.3,Euclidean Geometry,Circle geometry,context_inherit,inherit_prev_subq,medium,v1.2
2023_nov_p2_exam_maths,2023,P2,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,8.0,8.3.1,2.0,[2],8.3.1 Write down the size of OMB. Provide a reason. (2),55.0,4.0,ok,2023_nov_p2_exam_maths__Q8__8.3.1,Euclidean Geometry,Circle geometry,context_inherit,inherit_prev_subq,medium,v1.2
2023_nov_p2_exam_maths,2023,P2,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,8.0,8.3.2,16.0,[16],"8.3.2 If AB=~7300 units and OM=5 units, calculate, giving reasons, the
length of OB. 4)
[16]

Copyright reserved Please turn over

Mathematics/P2 12 DBE/November 2023
NSC",170.0,5.0,ok,2023_nov_p2_exam_maths__Q8__8.3.2,Euclidean Geometry,Circle geometry,context_inherit,inherit_prev_subq,medium,v1.2
2023_nov_p2_exam_maths,2023,P2,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,9.0,9.2,3.0,[3],"9.2 Prove, with reasons, that AEDF ||| AEAB. (3)",48.0,2.0,ok,2023_nov_p2_exam_maths__Q9__9.2,Euclidean Geometry,Circle geometry,context_inherit,inherit_prev_subq,medium,v1.2
2023_nov_p2_exam_maths,2023,P2,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,9.0,9.3,6.0,[6],"9.3 Calculate, with reasons, the length of FC. (6)

19]

Copyright reserved Please turn over

Mathematics/P2 13 DBE/November 2023
NSC",133.0,3.0,ok,2023_nov_p2_exam_maths__Q9__9.3,Euclidean Geometry,Circle geometry,context_inherit,inherit_prev_subq,medium,v1.2
2023_nov_p2_exam_maths,2023,P2,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,10.0,10.2,4.0,[4],10.2 SMRC isa cyclic quadrilateral (4),38.0,2.0,ok,2023_nov_p2_exam_maths__Q10__10.2,Euclidean Geometry,Circle geometry,rule,euclid,high,v1.2
2023_nov_p2_exam_maths,2023,P2,exam,data\processed\ocr\text\2023_nov_p2_exam_maths_ocr.txt,ocr_good,10.0,10.3,15.0,"[6, 15]","10.3 RP is a tangent to the circle passing through P, S and A at P (6)
[15]

TOTAL: 150

Copyright reserved

Mathematics/P2 DBE/November 2023
NSC
INFORMATION SHEET
xe —b+vb? —4ac
2a
A=P(l+ni) A= P(-ni) A= P(1-i)"" A=P(+i)""
T,=a+(n-l)d S, =F bat(n-dd]

~A
i]

T =ar™ Ss _ alr” -1) sr#l 4s -ler<l
1

"" n

pa 2+i""=1

t

fa+h)-f@
h

d= (x, -x,) +e -yy

S'(x)= lim
hoo

y=mx+e

(x -a) +(y-bf =r?
a _ 5b _¢

snA sinB sinC

a =b* +c? —2be.cos A

In AABC:

area AABC = 5a. sinC
sin (@ + B) =sina.cos § +cosa.sin B
cos(@ + £)=cosa.cos f —sina.sin B

cos’ a —sin? @

cos2@ =41-2sin? a

2cos’ a—-1
*
x _ i=l
n

n(A)
P(A)=——

nS)
ypratbhx

Copyright reserved

y-y, =m(x-%,)

l-r

MX Vit Vo
;

ea"")

m= 22 m=tan0
XX

sin(a— £) =sina.cos B—cosa.sin B

cos (a — f)=cosa.cos B+ sina.sin 8

sin 2a = 2sin a.cos a

YG, -¥""
o-
n

P(A ot B) = P(A) + P(B) — P(A and B)

p= UY)
Si@-xY",861.0,3.0,ok,2023_nov_p2_exam_maths__Q10__10.3,Trigonometry,Equations,rule,trig,high,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,1.0,1.1.3,,[],1.1.3 x? -2x-3>0,16.0,2.0,ok,2024_nov_p1_exam_maths__Q1__1.1.3,Trigonometry,Equations,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,1.0,1.1.4,,[],"1.1.4 2% —-2*? -32 =0

115 V-2x4+4-x=2",38.0,3.0,ok,2024_nov_p1_exam_maths__Q1__1.1.4,Trigonometry,Equations,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,1.0,1.2,,[],"1.2 Solve for x and y simultaneously:

2x+y=3

y +xy=2",54.0,4.0,ok,2024_nov_p1_exam_maths__Q1__1.2,Algebra & Equations,Quadratic equations,rule,alg,medium,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,1.0,1.3,,[],"1.3 Consider the product f + i 1+ i et we
2 3 4

Each factor in the product is of the form ( + +) for n>2.
n

Determine ALL the values of » for which the product will be an integer value.",187.0,5.0,ok,2024_nov_p1_exam_maths__Q1__1.3,Algebra & Equations,Quadratic equations,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,2.0,2.1,,[],"2.1 The first term of an arithmetic series is 7. The common difference of this series is

5 and the series contains 20 terms.",125.0,1.0,ok,2024_nov_p1_exam_maths__Q2__2.1,Number Patterns & Sequences,Arithmetic sequences,rule,seq,high,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,2.0,2.1.1,,[],2.1.1 Calculate the sum of this series.,39.0,2.0,ok,2024_nov_p1_exam_maths__Q2__2.1.1,Number Patterns & Sequences,Arithmetic sequences,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,2.0,2.1.2,,[],"2.1.2 The original arithmetic series is extended to 75 terms. The sum of these
75 terms is 14 400. Using sigma notation, write down an equation for the
sum of the terms added to the original series.",198.0,3.0,ok,2024_nov_p1_exam_maths__Q2__2.1.2,Number Patterns & Sequences,Arithmetic sequences,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,2.0,2.2,,[],2.2 The sequence of the first differences of a quadratic pattern is: 1;3;5;...,78.0,4.0,ok,2024_nov_p1_exam_maths__Q2__2.2,Number Patterns & Sequences,Arithmetic sequences,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,2.0,2.2.1,,[],"2.2.1 If Ty, of this quadratic pattern is 9 632, calculate the value of 7,,.",76.0,5.0,ok,2024_nov_p1_exam_maths__Q2__2.2.1,Number Patterns & Sequences,Arithmetic sequences,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,2.0,2.2.2,14.0,"[2, 4, 4, 5, 4, 6, 3, 4, 14]","2.2.2 If it is further given that the third term of the quadratic pattern is 32,
determine the general term, 7, of the quadratic pattern.

Copyright reserved Please turn over

(2).
(4)
(4)
(5)
(4)

(6)

(3)

[27]

2)

(4)

G3)

65)
[14]

Mathematics/P 1 4 DBE/November 2024
NSC Confidential",290.0,6.0,ok,2024_nov_p1_exam_maths__Q2__2.2.2,Number Patterns & Sequences,Arithmetic sequences,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,3.0,3.2,4.0,[4],3.2 Calculate the sum of the areas of the first 10 circles. (4),63.0,2.0,ok,2024_nov_p1_exam_maths__Q3__3.2,Number Patterns & Sequences,Arithmetic sequences,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,3.0,3.3,10.0,"[4, 10]","3.3 Which circle has a diameter of = cm?
128 (4)
[10]",53.0,3.0,ok,2024_nov_p1_exam_maths__Q3__3.3,Number Patterns & Sequences,Arithmetic sequences,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,4.0,4.1,9.0,"[2, 3, 9]","4.1 Calculate the value of a. (2)
42 Write down the range of f. qd)
43 Sketch the graph of f Clearly show the intercepts with the axes and asymptotes,

if any. (3)

44 It is further given that C isapointon f at y= >.

Determine the coordinates of C!, the image of C, when C is reflected about the line
y=x. GB)
[9]

Copyright reserved Please turn over

Mathematics/P1 5 DBE/November 2024
NSC Confidential",404.0,1.0,ok,2024_nov_p1_exam_maths__Q4__4.1,Functions & Graphs,Graph interpretation,rule,fn,high,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,5.0,5.2,2.0,[2],5.2 Determine the equation of the horizontal asymptote of f (2),63.0,2.0,ok,2024_nov_p1_exam_maths__Q5__5.2,Functions & Graphs,Graph interpretation,rule,fn,high,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,5.0,5.3,2.0,[2],5.3 Calculate the value of a. (2),33.0,3.0,ok,2024_nov_p1_exam_maths__Q5__5.3,Functions & Graphs,Graph interpretation,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,5.0,5.4,,[],5.4 For which values of x is f(x) >0? G3),41.0,4.0,ok,2024_nov_p1_exam_maths__Q5__5.4,Functions & Graphs,Graph interpretation,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,5.0,5.5,10.0,[10],"5.5 Graph f undergoes a transformation to h where:

e The domain and range of / are the same as that of f

e A'(x), the derivative of h, is negative on its domain

Describe a possible transformation that f could have undergone to result in A. Q)

[10]

Copyright reserved Please turn over

Mathematics/P1 6 DBE/November 2024
NSC Confidential",341.0,5.0,ok,2024_nov_p1_exam_maths__Q5__5.5,Calculus,Rules of differentiation,rule,calc_rules,high,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,6.0,6.1,,[],"6.1 Calculate the coordinates of B, the turning point of f @G)",62.0,1.0,ok,2024_nov_p1_exam_maths__Q6__6.1,Calculus,Cubic graphs,rule,calc_more,high,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,6.0,6.2,3.0,[3],6.2 Show that the equation of the line through A and C is given by g(x) =2x+2. (3),82.0,2.0,ok,2024_nov_p1_exam_maths__Q6__6.2,Analytical Geometry,Distance / midpoint / gradient,rule,anageo,high,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,6.0,6.3,4.0,[4],6.3 Calculate the maximum length of EH for f > g. (4),53.0,3.0,ok,2024_nov_p1_exam_maths__Q6__6.3,Analytical Geometry,Distance / midpoint / gradient,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,6.0,6.4,15.0,"[5, 15]","6.4 Given: k(x) = f(x+m)=—x? —2mx—m? +4x+4m+5
Determine the value of m such that g is a tangent to &. (5)

[15]

Copyright reserved Please turn over

Mathematics/P1 7 DBE/November 2024

NSC Confidential",202.0,4.0,ok,2024_nov_p1_exam_maths__Q6__6.4,Calculus,Cubic graphs,rule,calc_more,high,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,7.0,7.3.2,,[],"7.3.2 Tshepo paid R22 300,98 (his monthly instalment and an additional
R20 000) on 1 March 2024 into the loan account. He continues to pay the
original monthly instalment thereafter. How many months earlier will
Tshepo repay the loan?",234.0,1.0,ok,2024_nov_p1_exam_maths__Q7__7.3.2,Finance,Compound interest,rule,fin,high,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,8.0,8.1.1,,[],"8.1.1 — [Bx - 5x
4.51""
Wont 2 yr",32.0,2.0,ok,2024_nov_p1_exam_maths__Q8__8.1.1,Finance,Compound interest,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,8.0,8.1.2,,[],8.1.2 8 '@) if 8) =a x,22.0,3.0,ok,2024_nov_p1_exam_maths__Q8__8.1.2,Finance,Compound interest,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,8.0,8.2,,[],8.2 Determine the equation of the tangent to f(x)=x'?—4x°+2x+3 at x=2.,70.0,4.0,ok,2024_nov_p1_exam_maths__Q8__8.2,Calculus,Cubic graphs,rule,calc_more,high,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,8.0,8.3,,[],8.3 Given: f(x) =—6x?,21.0,5.0,ok,2024_nov_p1_exam_maths__Q8__8.3,Calculus,Cubic graphs,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,8.0,8.3.1,,[],8.3.1 Determine f’(x) from first principles.,44.0,6.0,ok,2024_nov_p1_exam_maths__Q8__8.3.1,Calculus,First principles,rule,calc_fp,high,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,8.0,8.3.2,,[],"8.3.2 Write down how you will restrict the domain of f such that f, the

inverse of f is a function.",100.0,7.0,ok,2024_nov_p1_exam_maths__Q8__8.3.2,Functions & Graphs,Graph interpretation,rule,fn,high,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,8.0,8.3.3,18.0,"[2, 14, 2, 4, 6, 1, 18]","8.3.3 Determine the equation of f' for f(x) <0. Write your answer in the
form y=...

Copyright reserved Please turn over

G3)

(2)

2)

)
[14]

(2)

(4)

GB)

(6)

(1)

G3)
[18]

Mathematics/P1 8 DBE/November 2024
NSC Confidential",230.0,8.0,ok,2024_nov_p1_exam_maths__Q8__8.3.3,Functions & Graphs,Graph interpretation,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,9.0,9.2,2.0,[2],"9.2 Write down the x-intercepts of f’, the derivative of (2)",60.0,1.0,ok,2024_nov_p1_exam_maths__Q9__9.2,Calculus,Rules of differentiation,rule,calc_rules,high,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,9.0,9.3,3.0,"[2, 2, 3]","9.3 For which values of x will f be concave up? (2)

94 Determine the value of & for which y= /(x)+k will have THREE positive
x-intercepts. (2)

[3]",148.0,2.0,ok,2024_nov_p1_exam_maths__Q9__9.3,Calculus,Cubic graphs,rule,calc_more,high,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,10.0,10.2,8.0,"[5, 8]","10.2 Calculate the distance between town P and town T. (5)
[8]

Copyright reserved Please turn over

Mathematics/P1 9 DBE/November 2024

NSC Confidential",153.0,2.0,ok,2024_nov_p1_exam_maths__Q10__10.2,Calculus,Cubic graphs,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,11.0,11.2,,[],"11.2 Calculate the probability that a learner, chosen at random, will sit for examinations in
at least TWO of the subjects.",123.0,1.0,ok,2024_nov_p1_exam_maths__Q11__11.2,Probability,Basic probability,rule,prob,high,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,11.0,11.3,,[],"11.3 Determine if the events: sitting for examinations in Mathematics and sitting for
examinations in Tourism are independent. Support your answer with the necessary
calculations.",179.0,2.0,ok,2024_nov_p1_exam_maths__Q11__11.3,Probability,Basic probability,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,12.0,12.2,,[],"12.2 Determine how many different codes can be formed if:
e = The letters D, F, I, Q, U and V may NOT be used
e The code may NOT start witha W ora Z
e Letters or digits may NOT be repeated
e = The code ends with an odd digit",224.0,2.0,ok,2024_nov_p1_exam_maths__Q12__12.2,Probability,Basic probability,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,12.0,12.3,,[],12.3 The company wishes to increase the number of 4-character codes formed in,77.0,3.0,ok,2024_nov_p1_exam_maths__Q12__12.3,Probability,Basic probability,context_inherit,inherit_prev_subq,medium,v1.2
